299.49,0.0815
301.96,0.0696
305.26,0.0637
308.55,0.0577
312.13,0.0503
316.25,0.0473
320.65,0.0444
326.43,0.0443
331.38,0.0428
334.41,0.0428
338.81,0.0428
344.86,0.0413
348.71,0.0413
353.11,0.0428
357.52,0.0427
362.19,0.0457
366.32,0.0457
370.73,0.0516
375.95,0.0575
380.91,0.0634
386.41,0.0708
391.92,0.0752
397.43,0.09
403.21,0.1004
407.34,0.1137
411.47,0.1137
415.59,0.1122
420,0.1121
423.3,0.1121
428.52,0.1106
434.85,0.1047
437.6,0.1106
440.63,0.1195
445.04,0.1284
449.16,0.1283
452.46,0.1224
456.31,0.1179
460.44,0.1283
465.4,0.1372
468.43,0.146
471.74,0.1549
473.39,0.1623
475.32,0.1742
476.98,0.183
479.46,0.1979
481.39,0.2127
483.87,0.2201
486.08,0.2363
488.01,0.2556
490.22,0.2645
492.42,0.2719
494.9,0.2822
497.66,0.2882
500.69,0.2956
502.89,0.303
505.92,0.3103
508.95,0.3192
512.25,0.3266
514.18,0.3296
516.39,0.337
518.86,0.3444
521.62,0.3562
524.1,0.3621
526.58,0.371
528.78,0.374
532.64,0.3784
535.94,0.3828
539.24,0.3828
542.54,0.3813
545.84,0.3769
548.59,0.3739
551.61,0.368
553.26,0.362
556.28,0.3546
559.86,0.3501
562.61,0.3472
565.63,0.3383
568.93,0.3353
572.23,0.3264
575.8,0.3205
579.1,0.313
583.77,0.3056
585.69,0.2982
588.99,0.2893
591.74,0.2893
595.32,0.2908
598.07,0.2907
601.65,0.2907
604.95,0.2907
607.42,0.2848
610.44,0.2803
613.74,0.2774
617.32,0.2759
621.17,0.2699
622.82,0.264
626.94,0.261
629.97,0.2566
633.27,0.2565
636.29,0.2565
639.32,0.258
643.44,0.2535
645.92,0.2506
649.5,0.2491
652.79,0.2446
654.99,0.2416
658.02,0.2461
659.12,0.2461
661.05,0.2505
664.35,0.2505
666.27,0.2446
670.67,0.2371
673.42,0.2371
675.62,0.2371
678.92,0.2327
681.12,0.2253
683.59,0.2178
686.34,0.2119
689.37,0.2074
692.12,0.2163
694.6,0.2163
697.35,0.2163
698.72,0.2133
700.37,0.2133
