0.322,0.0006682
0.3357,0.0006682
0.3604,0.0006682
0.3714,0.0007088
0.381,0.000735
0.3838,0.000742
0.3907,0.0007539
0.3989,0.0007567
0.4058,0.0007899
0.4209,0.0008046
0.4291,0.0008304
0.4429,0.0008452
0.4538,0.0008784
0.4662,0.0008802
0.4731,0.0008862
0.4813,0.0008968
0.4923,0.0009066
0.4978,0.0009106
0.5019,0.0009138
0.5143,0.0009226
0.5321,0.0009287
0.5418,0.00093
0.55,0.0009306
0.572,0.0009311
0.5912,0.00093
0.6159,0.0009217
0.6352,0.0009166
0.6407,0.0009152
0.6599,0.0009078
0.664,0.0009062
0.6791,0.0009005
0.6915,0.0008955
0.7231,0.0008857
0.7272,0.0008851
0.7396,0.000884
0.7519,0.0008836
0.767,0.000882
0.7876,0.0008769
0.8055,0.000871
0.8165,0.0008673
0.8302,0.000863
0.8426,0.0008562
0.8495,0.0008415
0.8659,0.0008479
0.8701,0.0008466
0.8769,0.0008378
0.8879,0.0008295
0.8893,0.0008288
0.9058,0.0008203
0.9209,0.0008148
0.9277,0.0008148
0.9662,0.0008148
