"","result_1a_slope","result_1a_se","result_1b_p","result_1c_AIC","result_1d_slope","result_1d_se","result_1e_p","result_1f_AIC","result_2a_slope","result_2a_se","result_2b_p","result_2c_AIC","result_2d_slope","result_2d_se","result_2e_p","result_2f_AIC","result_3a_slope","result_3a_se","result_3b_p","result_3c_AIC","result_3d_slope","result_3d_se","result_3e_p","result_3f_AIC"
"218",-0.0673574066608217,0.0251377172154307,0.00961995164178805,-149.323103853501,-0.0961632472995342,0.0207047889818107,2.05354625717727e-05,-172.666312479957,0.670631429572989,0.0519935050971514,1.5098223631562e-18,-57.9964863798348,0.774296334257294,0.0470555308116246,2.5759293494357e-23,-74.0229729408058,6.88959898074827e-10,0.0519935051440543,0.999999989473592,-57.9964863798348,-1.15245486736351e-10,0.0470555308023987,0.999999998054422,-74.0229729408059
"219",-0.106394295776237,0.0223415561436079,1.35615159115164e-05,-160.973333601396,-0.0935602125137954,0.0207205598616027,3.22338733604704e-05,-172.334842608878,0.710320375392971,0.0463468203635361,7.09736273002029e-22,-67.2474276284212,0.77579791720114,0.047094435551018,2.44416233489487e-23,-73.5660612684056,-9.18677593507346e-10,0.0463468202768408,0.999999984253699,-67.2474276284213,4.85782147657667e-10,0.0470944355869856,0.999999991805786,-73.5660612684053
"220",-0.0725678663895464,0.024057994591571,0.00381760124040011,-152.579560838249,-0.0961020575381449,0.020791802361617,2.22118237235155e-05,-172.172921874254,0.636609830462656,0.041350190328759,5.76340993378899e-22,-66.3118936397603,0.76887359926961,0.0469755915949581,3.31263174428316e-23,-74.0886046022943,4.52344577155977e-10,0.0413501903946205,0.999999991309851,-66.3118936397605,-2.65128084278408e-10,0.0469755915781499,0.999999995516483,-74.0886046022943
"221",-0.090050281210276,0.0234648288560488,0.000313514877141482,-164.810570479636,-0.0916031467413525,0.0210892353324015,5.82414821300497e-05,-171.947656696263,0.772661981362711,0.0565862805588141,1.28137475714659e-19,-60.0767714693948,0.786541179920584,0.0491623441251202,9.66052680720003e-23,-71.8806865843509,-3.97381162477668e-11,0.0565862805574793,0.999999999442132,-60.0767714693947,1.53828923800159e-11,0.0491623441256683,0.999999999751435,-71.8806865843508
"222",-0.097873183650687,0.0227526760718439,6.72069315599532e-05,-167.878221313509,-0.0934700475728254,0.0208540521569115,3.61689036067261e-05,-172.293717426507,0.750581713862622,0.0524197486186512,1.55963883196336e-20,-67.4652322143582,0.778853298995517,0.0476875736349407,3.66546953959352e-23,-74.0101011036688,-4.65226929062389e-11,0.0524197486160489,0.999999999294974,-67.4652322143582,-3.24561424518821e-11,0.0476875736337579,0.999999999459336,-74.0101011036689
"223",-0.10807242552674,0.0221769250266026,9.13751033621747e-06,-169.683464950109,-0.0942457059418944,0.0207003182072648,2.8290249403345e-05,-172.75642209808,0.711713952036351,0.0484545835442995,4.94806356254267e-21,-72.1018414016973,0.777231462397704,0.0463143989656808,1.01425115354727e-23,-76.0113824771336,-4.46163578210284e-12,0.0484545835439259,0.999999999926853,-72.1018414016972,-2.41756645878951e-11,0.046314398964326,0.999999999585335,-76.0113824771336
"224",-0.0781673297100742,0.0243533003128884,0.00218336635103878,-151.520420145044,-0.0952860836064874,0.0207021215753337,2.37718757514849e-05,-172.317332320744,0.635914811879188,0.0486039375362287,8.1954359341432e-19,-51.0994848403306,0.774559234767399,0.048003356094098,6.48451995964538e-23,-71.3654719873816,-8.98026454670126e-13,0.0486039375361546,0.999999999985322,-51.0994848403306,2.69658884957802e-10,0.048003356111215,0.999999995537497,-71.3654719873816
"225",-0.111448828358885,0.0248438615230753,3.56880922254736e-05,-151.215626553928,-0.0889146398954842,0.0209375749151444,8.09875855400333e-05,-170.994195511214,0.70868416648326,0.0504928826844116,3.80467429787265e-20,-59.2183324351885,0.794585837620479,0.0480783361495291,2.09568984391404e-23,-71.4514586063086,8.72186086798423e-11,0.0504928826950871,0.99999999862781,-59.2183324351886,1.14409172361374e-11,0.0480783361513129,0.999999999810963,-71.4514586063085
"226",-0.0903761564768486,0.0213550025609184,8.50783692935641e-05,-170.916034862222,-0.0980611695802703,0.0207740962653177,1.57225813031935e-05,-172.881736102642,0.764933812825134,0.0491730282916754,3.56953929552441e-22,-68.5679729093756,0.765837910262173,0.047379327091546,5.96986732769492e-23,-74.2449410092586,3.88037586035153e-10,0.0491730283243121,0.999999993731232,-68.5679729093756,6.00128003667186e-11,0.0473793270948008,0.999999998993786,-74.2449410092586
"227",-0.115954513320398,0.0234352406968065,6.99395492435585e-06,-163.735720402529,-0.0917748899173069,0.0211508470744117,5.91504345730501e-05,-171.47387036758,0.722945199952985,0.0557469109523738,1.1980074643538e-18,-60.2118199929412,0.785225889994101,0.0488429728589252,7.69980523322076e-23,-72.1224402591051,-2.90094813436324e-10,0.0557469109309145,0.999999995866152,-60.2118199929413,-7.6303262141172e-11,0.0488429728552288,0.999999998758987,-72.1224402591051
