3.0073e-7,0.0442
3.0103e-7,0.0581
3.0163000000000003e-7,0.0682
3.0269e-7,0.0791
3.0345000000000003e-7,0.093
3.0482e-7,0.1008
3.0527e-7,0.1155
3.0742000000000004e-7,0.0953
3.0908999999999997e-7,0.1055
3.0910000000000003e-7,0.1054
3.1201e-7,0.0977
3.1307000000000004e-7,0.107
3.1491000000000006e-7,0.1008
3.172e-7,0.1062
3.2133e-7,0.1054
3.2425e-7,0.0992
3.2838000000000003e-7,0.0977
3.3036000000000005e-7,0.0992
3.3542e-7,0.093
3.4246e-7,0.0884
3.498e-7,0.0837
3.5684e-7,0.0791
3.5945e-7,0.0729
3.6066000000000005e-7,0.0806
3.6419000000000003e-7,0.0744
3.7153e-7,0.0713
3.7888e-7,0.0667
3.8592000000000006e-7,0.0636
3.9127e-7,0.062
3.9326e-7,0.062
3.9709e-7,0.0589
4.0060000000000003e-7,0.0605
4.0351e-7,0.0566
4.104e-7,0.0543
4.1422000000000007e-7,0.0543
4.1728e-7,0.0504
4.2111000000000004e-7,0.0512
4.2554000000000004e-7,0.0527
4.2998000000000004e-7,0.0527
4.3243e-7,0.0473
4.3778e-7,0.0465
4.4467e-7,0.0481
4.5002e-7,0.0481
4.5553e-7,0.0442
4.6027000000000003e-7,0.045
4.6456e-7,0.0442
4.6792e-7,0.045
4.7251000000000004e-7,0.0426
4.7557e-7,0.045
4.7817e-7,0.0457
4.8076e-7,0.0527
4.829e-7,0.0543
4.8551e-7,0.0504
4.881e-7,0.0589
4.8963e-7,0.062
4.969700000000001e-7,0.0667
4.995700000000001e-7,0.0636
5.0202e-7,0.0612
5.0462e-7,0.0636
5.0768e-7,0.0628
5.1196e-7,0.0667
5.1625e-7,0.0581
5.192999999999999e-7,0.0636
5.2083e-7,0.0674
5.2389e-7,0.0682
5.2664e-7,0.0636
5.339800000000001e-7,0.0651
5.413300000000001e-7,0.0636
5.4898e-7,0.0636
5.566300000000001e-7,0.062
5.642700000000001e-7,0.0605
5.716200000000001e-7,0.0558
5.7927e-7,0.0558
5.8692e-7,0.0558
5.9426e-7,0.0527
6.0191e-7,0.0527
6.0956e-7,0.0527
6.172100000000001e-7,0.0481
6.2455e-7,0.0481
6.289900000000001e-7,0.0434
6.319e-7,0.045
6.3526e-7,0.0473
6.3954e-7,0.045
6.471900000000001e-7,0.045
6.548400000000001e-7,0.045
6.6249e-7,0.045
6.7014e-7,0.045
6.7779e-7,0.045
6.791600000000001e-7,0.045
6.834500000000001e-7,0.045
6.8543e-7,0.045
6.8742e-7,0.045
6.9171e-7,0.0442
6.9278e-7,0.0465
6.9461e-7,0.0419
6.9599e-7,0.0465
6.9874e-7,0.0481
